YEAR,EXPERIMENT,LOCATION,VARIETY,FAMILY,CHECK,RM,REPNO,YIELD,FAM_ENCODED,CLASS_OF,GRAD,BAGSOLD
2012,3329,2250,150844,14284,1,1.8,1,50.2636653,28,2011,1,312754
2012,3329,2250,150844,14284,1,1.8,2,41.2165921,28,2011,1,312754
2012,3329,2270,150844,14284,1,1.8,1,53.5017624,28,2011,1,312754
2012,3329,2290,150844,14284,1,1.8,1,50.1528836,28,2011,1,312754
2012,3329,2290,150844,14284,1,1.8,2,44.9225003,28,2011,1,312754
2012,3330,1230,150844,14284,1,1.8,1,52.9887464,28,2011,1,312754
2012,3330,1260,150844,14284,1,1.8,1,63.5260937,28,2011,1,312754
2012,3330,2110,150844,14284,1,1.8,1,42.9560879,28,2011,1,312754
2012,3330,2220,150844,14284,1,1.8,1,59.3107384,28,2011,1,312754
2012,3330,2250,150844,14284,1,1.8,1,53.0561077,28,2011,1,312754
2012,3330,2250,150844,14284,1,1.8,2,46.8014769,28,2011,1,312754
2012,3330,2270,150844,14284,1,1.8,1,51.7140877,28,2011,1,312754
2012,3330,2290,150844,14284,1,1.8,1,52.4183322,28,2011,1,312754
2012,3330,2290,150844,14284,1,1.8,2,50.2809145,28,2011,1,312754
2012,3332,1230,150844,14284,1,1.8,1,50.8212913,28,2011,1,312754
2012,3332,1260,150844,14284,1,1.8,1,37.209566,28,2011,1,312754
2012,3332,2220,150844,14284,1,1.8,1,54.8414031,28,2011,1,312754
2012,3332,2250,150844,14284,1,1.8,1,56.7398594,28,2011,1,312754
2012,3332,2250,150844,14284,1,1.8,2,56.183423,28,2011,1,312754
2012,3332,2270,150844,14284,1,1.8,1,52.4971433,28,2011,1,312754
2012,3332,2290,150844,14284,1,1.8,1,50.1232922,28,2011,1,312754
2012,3332,2290,150844,14284,1,1.8,2,46.939322,28,2011,1,312754
2012,3333,2210,150844,14284,1,1.8,1,41.9468592,28,2011,1,312754
2012,3333,2210,155842,13982,1,2.4,1,45.2747712,11,2011,1,634171
2012,3333,2210,155890,12533,1,2.7,1,45.377077,10,2011,0,0
2012,3333,2220,150844,14284,1,1.8,1,65.0064049,28,2011,1,312754
2012,3333,2220,155842,13982,1,2.4,1,65.9002422,11,2011,1,634171
2012,3333,2220,155890,12533,1,2.7,1,76.1760256,10,2011,0,0
2012,3333,2230,150844,14284,1,1.8,1,66.4592065,28,2011,1,312754
2012,3333,2230,155842,13982,1,2.4,1,69.9213949,11,2011,1,634171
2012,3333,2230,155890,12533,1,2.7,1,66.6807699,10,2011,0,0
2012,3333,2240,150844,14284,1,1.8,1,43.826728,28,2011,1,312754
2012,3333,2240,155842,13982,1,2.4,1,56.5536867,11,2011,1,634171
2012,3333,2240,155890,12533,1,2.7,1,50.9814415,10,2011,0,0
2012,3333,2250,150844,14284,1,1.8,1,39.7637905,28,2011,1,312754
2012,3333,2250,155842,13982,1,2.4,1,58.9758654,11,2011,1,634171
2012,3333,2250,155890,12533,1,2.7,1,46.3532943,10,2011,0,0
2012,3333,2270,150844,14284,1,1.8,1,47.6927863,28,2011,1,312754
2012,3333,2270,155842,13982,1,2.4,1,54.954564,11,2011,1,634171
2012,3333,2270,155890,12533,1,2.7,1,66.0110239,10,2011,0,0
2012,3333,2280,150844,14284,1,1.8,1,65.4804613,28,2011,1,312754
2012,3333,2280,155842,13982,1,2.4,1,74.9195084,11,2011,1,634171
2012,3333,2280,155890,12533,1,2.7,1,63.269437,10,2011,0,0
2012,3333,2290,150844,14284,1,1.8,1,62.5488355,28,2011,1,312754
2012,3333,2290,150844,14284,1,1.8,2,54.1715084,28,2011,1,312754
2012,3333,2290,155842,13982,1,2.4,1,71.2610356,11,2011,1,634171
2012,3333,2290,155842,13982,1,2.4,2,55.1762761,11,2011,1,634171
2012,3333,2290,155890,12533,1,2.7,1,53.2776711,10,2011,0,0
2012,3333,2290,155890,12533,1,2.7,2,62.4380538,10,2011,0,0
2012,3334,2210,150844,14284,1,1.8,1,56.670119,28,2011,1,312754
2012,3334,2210,155842,13982,1,2.4,1,47.595685,11,2011,1,634171
2012,3334,2210,155890,12533,1,2.7,1,51.32598,10,2011,0,0
2012,3334,2220,150844,14284,1,1.8,1,62.6621451,28,2011,1,312754
2012,3334,2220,155842,13982,1,2.4,1,79.5274323,11,2011,1,634171
2012,3334,2220,155890,12533,1,2.7,1,53.2776711,10,2011,0,0
2012,3334,2230,150844,14284,1,1.8,1,68.9167759,28,2011,1,312754
2012,3334,2230,155842,13982,1,2.4,1,68.2445019,11,2011,1,634171
2012,3334,2230,155890,12533,1,2.7,1,63.5534545,10,2011,0,0
2012,3334,2240,150844,14284,1,1.8,1,51.1026322,28,2011,1,312754
2012,3334,2240,155842,13982,1,2.4,1,54.5941145,11,2011,1,634171
2012,3334,2240,155890,12533,1,2.7,1,54.8342655,10,2011,0,0
2012,3334,2250,150844,14284,1,1.8,1,45.3485266,28,2011,1,312754
2012,3334,2250,155842,13982,1,2.4,1,57.8577881,11,2011,1,634171
2012,3334,2250,155890,12533,1,2.7,1,49.0348062,10,2011,0,0
2012,3334,2270,150844,14284,1,1.8,1,58.0818794,28,2011,1,312754
2012,3334,2270,155842,13982,1,2.4,1,69.4732123,11,2011,1,634171
2012,3334,2270,155890,12533,1,2.7,1,54.8414031,10,2011,0,0
2012,3334,2280,150844,14284,1,1.8,1,50.6086499,28,2011,1,312754
2012,3334,2280,155842,13982,1,2.4,1,62.8646749,11,2011,1,634171
2012,3334,2280,155890,12533,1,2.7,1,62.2267507,10,2011,0,0
2012,3334,2290,150844,14284,1,1.8,1,45.1244352,28,2011,1,312754
2012,3334,2290,150844,14284,1,1.8,2,51.379066,28,2011,1,312754
2012,3334,2290,155842,13982,1,2.4,1,37.8651855,11,2011,1,634171
2012,3334,2290,155842,13982,1,2.4,2,41.8863382,11,2011,1,634171
2012,3334,2290,155890,12533,1,2.7,1,45.6833996,10,2011,0,0
2012,3334,2290,155890,12533,1,2.7,2,41.1032825,10,2011,0,0
2012,3336,2210,150844,14284,1,1.8,1,50.4189084,28,2011,1,312754
2012,3336,2210,155842,13982,1,2.4,1,54.6538921,11,2011,1,634171
2012,3336,2210,155890,12533,1,2.7,1,44.772313,10,2011,0,0
2012,3336,2220,150844,14284,1,1.8,1,63.2185815,28,2011,1,312754
2012,3336,2220,155842,13982,1,2.4,1,56.853169,11,2011,1,634171
2012,3336,2220,155890,12533,1,2.7,1,61.7681591,10,2011,0,0
2012,3336,2230,150844,14284,1,1.8,1,55.289437,28,2011,1,312754
2012,3336,2230,155842,13982,1,2.4,1,62.5488355,11,2011,1,634171
2012,3336,2230,155890,12533,1,2.7,1,70.8152322,10,2011,0,0
2012,3336,2240,150844,14284,1,1.8,1,41.382393,28,2011,1,312754
2012,3336,2240,155842,13982,1,2.4,1,52.4242802,11,2011,1,634171
2012,3336,2240,155890,12533,1,2.7,1,57.7702036,10,2011,0,0
2012,3336,2250,150844,14284,1,1.8,1,48.4758419,28,2011,1,312754
2012,3336,2250,155842,13982,1,2.4,1,60.3153574,11,2011,1,634171
2012,3336,2250,155890,12533,1,2.7,1,58.3059707,10,2011,0,0
2012,3336,2270,150844,14284,1,1.8,1,62.2139625,28,2011,1,312754
2012,3336,2270,155842,13982,1,2.4,1,59.7563931,11,2011,1,634171
2012,3336,2270,155890,12533,1,2.7,1,56.518296,10,2011,0,0
2012,3336,2280,150844,14284,1,1.8,1,59.5697743,28,2011,1,312754
2012,3336,2280,155842,13982,1,2.4,1,63.7495902,11,2011,1,634171
2012,3336,2280,155890,12533,1,2.7,1,64.6208251,10,2011,0,0
2012,3336,2290,150844,14284,1,1.8,1,35.6317074,28,2011,1,312754
2012,3336,2290,150844,14284,1,1.8,2,31.9454277,28,2011,1,312754
2012,3336,2290,155842,13982,1,2.4,1,36.0773621,11,2011,1,634171
2012,3336,2290,155842,13982,1,2.4,2,31.7213364,11,2011,1,634171
2012,3336,2290,155890,12533,1,2.7,1,45.6833996,10,2011,0,0
2012,3336,2290,155890,12533,1,2.7,2,30.6034078,10,2011,0,0
2012,3341,2210,150844,14284,1,1.8,1,57.0725019,28,2011,1,312754
2012,3341,2210,155842,13982,1,2.4,1,51.2236742,11,2011,1,634171
2012,3341,2210,155890,12533,1,2.7,1,45.4770036,10,2011,0,0
2012,3341,2220,150844,14284,1,1.8,1,57.6336968,28,2011,1,312754
2012,3341,2220,155842,13982,1,2.4,1,61.5440678,11,2011,1,634171
2012,3341,2220,155890,12533,1,2.7,1,61.3201252,10,2011,0,0
2012,3341,2230,150844,14284,1,1.8,1,61.4332861,28,2011,1,312754
2012,3341,2230,155842,13982,1,2.4,1,64.6713831,11,2011,1,634171
2012,3341,2230,155890,12533,1,2.7,1,71.5959086,10,2011,0,0
2012,3341,2240,150844,14284,1,1.8,1,50.4942994,28,2011,1,312754
2012,3341,2240,155842,13982,1,2.4,1,58.8952699,11,2011,1,634171
2012,3341,2240,155890,12533,1,2.7,1,60.555211,10,2011,0,0
2012,3341,2250,150844,14284,1,1.8,1,55.7352404,28,2011,1,312754
2012,3341,2250,155842,13982,1,2.4,1,37.7518759,11,2011,1,634171
2012,3341,2250,155890,12533,1,2.7,1,57.0772604,10,2011,0,0
2012,3341,2270,150844,14284,1,1.8,1,60.2045757,28,2011,1,312754
2012,3341,2270,155842,13982,1,2.4,1,51.4923756,11,2011,1,634171
2012,3341,2270,155890,12533,1,2.7,1,49.1457366,10,2011,0,0
2012,3341,2280,150844,14284,1,1.8,1,48.8182987,28,2011,1,312754
2012,3341,2280,155842,13982,1,2.4,1,47.0621485,11,2011,1,634171
2012,3341,2280,155890,12533,1,2.7,1,62.9492853,10,2011,0,0
2012,3341,2290,150844,14284,1,1.8,1,47.2471316,28,2011,1,312754
2012,3341,2290,150844,14284,1,1.8,2,40.7684095,28,2011,1,312754
2012,3341,2290,155842,13982,1,2.4,1,39.7637905,11,2011,1,634171
2012,3341,2290,155842,13982,1,2.4,2,31.2756817,11,2011,1,634171
2012,3341,2290,155890,12533,1,2.7,1,46.129203,10,2011,0,0
2012,3341,2290,155890,12533,1,2.7,2,35.2968344,10,2011,0,0
2012,3342,2210,150844,14284,1,1.8,1,44.0653919,28,2011,1,312754
2012,3342,2210,155842,13982,1,2.4,1,37.8141813,11,2011,1,634171
2012,3342,2210,155890,12533,1,2.7,1,45.377077,10,2011,0,0
2012,3342,2220,150844,14284,1,1.8,1,59.3107384,28,2011,1,312754
2012,3342,2220,155842,13982,1,2.4,1,66.6807699,11,2011,1,634171
2012,3342,2220,155890,12533,1,2.7,1,41.7730286,10,2011,0,0
2012,3342,2230,150844,14284,1,1.8,1,46.8014769,28,2011,1,312754
2012,3342,2230,155842,13982,1,2.4,1,71.8199999,11,2011,1,634171
2012,3342,2230,155890,12533,1,2.7,1,70.0321766,10,2011,0,0
2012,3342,2241,150844,14284,1,1.8,1,50.3023273,28,2011,1,312754
2012,3342,2241,155842,13982,1,2.4,1,58.4973479,11,2011,1,634171
2012,3342,2241,155890,12533,1,2.7,1,50.3023273,10,2011,0,0
2012,3342,2250,150844,14284,1,1.8,1,56.183423,28,2011,1,312754
2012,3342,2250,155842,13982,1,2.4,1,55.7352404,11,2011,1,634171
2012,3342,2250,155890,12533,1,2.7,1,53.0561077,10,2011,0,0
2012,3342,2270,150844,14284,1,1.8,1,50.1503557,28,2011,1,312754
2012,3342,2270,155842,13982,1,2.4,1,41.7730286,11,2011,1,634171
2012,3342,2270,155890,12533,1,2.7,1,50.70932,10,2011,0,0
2012,3342,2280,150844,14284,1,1.8,1,31.9411154,28,2011,1,312754
2012,3342,2280,155842,13982,1,2.4,1,62.8738943,11,2011,1,634171
2012,3342,2280,155890,12533,1,2.7,1,67.4538626,10,2011,0,0
2012,3342,2290,150844,14284,1,1.8,1,37.5303125,28,2011,1,312754
2012,3342,2290,150844,14284,1,1.8,2,61.2091948,28,2011,1,312754
2012,3342,2290,155842,13982,1,2.4,1,22.3393903,11,2011,1,634171
2012,3342,2290,155842,13982,1,2.4,2,79.5274323,11,2011,1,634171
2012,3342,2290,155890,12533,1,2.7,1,36.4123838,10,2011,0,0
2012,3342,2290,155890,12533,1,2.7,2,57.7470064,10,2011,0,0
2012,3344,2210,150844,14284,1,1.8,1,55.2585073,28,2011,1,312754
2012,3344,2210,155842,13982,1,2.4,1,47.7956869,11,2011,1,634171
2012,3344,2210,155890,12533,1,2.7,1,49.3096043,10,2011,0,0
2012,3344,2220,150844,14284,1,1.8,1,53.0561077,28,2011,1,312754
2012,3344,2220,155842,13982,1,2.4,1,59.3107384,11,2011,1,634171
2012,3344,2220,155890,12533,1,2.7,1,54.3955997,10,2011,0,0
2012,3344,2230,150844,14284,1,1.8,1,65.0064049,28,2011,1,312754
2012,3344,2230,155842,13982,1,2.4,1,70.9261626,11,2011,1,634171
2012,3344,2230,155890,12533,1,2.7,1,72.4897459,10,2011,0,0
2012,3344,2241,150844,14284,1,1.8,1,41.7984563,28,2011,1,312754
2012,3344,2241,155842,13982,1,2.4,1,56.1101138,11,2011,1,634171
2012,3344,2241,155890,12533,1,2.7,1,43.872379,10,2011,0,0
2012,3344,2250,150844,14284,1,1.8,1,41.1032825,28,2011,1,312754
2012,3344,2250,155842,13982,1,2.4,1,33.6199415,11,2011,1,634171
2012,3344,2250,155890,12533,1,2.7,1,58.5276828,10,2011,0,0
2012,3344,2270,150844,14284,1,1.8,1,54.5063814,28,2011,1,312754
2012,3344,2270,155842,13982,1,2.4,1,48.3650602,11,2011,1,634171
2012,3344,2270,155890,12533,1,2.7,1,60.6502304,10,2011,0,0
2012,3344,2280,150844,14284,1,1.8,1,57.1871499,28,2011,1,312754
2012,3344,2280,155842,13982,1,2.4,1,67.5726741,11,2011,1,634171
2012,3344,2280,155890,12533,1,2.7,1,58.9867205,10,2011,0,0
2012,3344,2290,150844,14284,1,1.8,1,47.8060959,28,2011,1,312754
2012,3344,2290,150844,14284,1,1.8,2,50.1503557,28,2011,1,312754
2012,3344,2290,155842,13982,1,2.4,1,44.2305979,11,2011,1,634171
2012,3344,2290,155842,13982,1,2.4,2,42.5560842,11,2011,1,634171
2012,3344,2290,155890,12533,1,2.7,1,60.9851034,10,2011,0,0
2012,3344,2290,155890,12533,1,2.7,2,48.1409689,10,2011,0,0
2012,3346,2170,155842,13982,1,2.4,1,76.0652439,11,2011,1,634171
2012,3346,2170,155842,13982,1,2.4,2,71.0369443,11,2011,1,634171
2012,3346,2170,155890,12533,1,2.7,1,54.1715084,10,2011,0,0
2012,3346,2170,155890,12533,1,2.7,2,80.7561427,10,2011,0,0
2012,3346,2200,155842,13982,1,2.4,1,62.6429628,11,2011,1,634171
2012,3346,2200,155890,12533,1,2.7,1,78.6191711,10,2011,0,0
2012,3346,2260,155842,13982,1,2.4,1,57.2988238,11,2011,1,634171
2012,3346,2260,155890,12533,1,2.7,1,68.8034662,10,2011,0,0
2012,3346,2290,155842,13982,1,2.4,1,39.7981403,11,2011,1,634171
2012,3346,2290,155842,13982,1,2.4,2,45.1565545,11,2011,1,634171
2012,3346,2290,155890,12533,1,2.7,1,48.1089984,10,2011,0,0
2012,3346,2290,155890,12533,1,2.7,2,52.8220534,10,2011,0,0
2012,3346,2440,155842,13982,1,2.4,1,60.5623486,11,2011,1,634171
2012,3346,2440,155890,12533,1,2.7,1,50.5960104,10,2011,0,0
2012,3346,3120,155842,13982,1,2.4,1,59.3107384,11,2011,1,634171
2012,3346,3140,155842,13982,1,2.4,1,64.3365101,11,2011,1,634171
2012,3346,3140,155890,12533,1,2.7,1,78.4095037,10,2011,0,0
2012,3346,3210,155842,13982,1,2.4,1,51.7542368,11,2011,1,634171
2012,3346,3210,155890,12533,1,2.7,1,44.1834599,10,2011,0,0
2012,3346,3490,155842,13982,1,2.4,1,31.1979115,11,2011,1,634171
2012,3346,3490,155890,12533,1,2.7,1,28.698706,10,2011,0,0
2012,3349,2170,155842,13982,1,2.4,1,57.4121334,11,2011,1,634171
2012,3349,2170,155842,13982,1,2.4,2,58.9758654,11,2011,1,634171
2012,3349,2170,155890,12533,1,2.7,1,43.4500702,10,2011,0,0
2012,3349,2170,155890,12533,1,2.7,2,58.9758654,10,2011,0,0
2012,3349,2200,155842,13982,1,2.4,1,72.7107145,11,2011,1,634171
2012,3349,2200,155890,12533,1,2.7,1,65.1329488,10,2011,0,0
2012,3349,2260,155842,13982,1,2.4,1,56.6290777,11,2011,1,634171
2012,3349,2260,155890,12533,1,2.7,1,60.8743217,10,2011,0,0
2012,3349,2290,155842,13982,1,2.4,1,47.7814117,11,2011,1,634171
2012,3349,2290,155842,13982,1,2.4,2,51.1008478,11,2011,1,634171
2012,3349,2290,155890,12533,1,2.7,1,50.7438185,10,2011,0,0
2012,3349,2290,155890,12533,1,2.7,2,46.7028886,10,2011,0,0
2012,3349,2440,155842,13982,1,2.4,1,58.7638188,11,2011,1,634171
2012,3349,2440,155890,12533,1,2.7,1,50.2959332,10,2011,0,0
2012,3349,3120,155842,13982,1,2.4,1,67.3530438,11,2011,1,634171
2012,3349,3120,155890,12533,1,2.7,1,39.7637905,10,2011,0,0
2012,3349,3140,155842,13982,1,2.4,1,78.5228133,11,2011,1,634171
2012,3349,3140,155890,12533,1,2.7,1,83.883458,10,2011,0,0
2012,3349,3210,155842,13982,1,2.4,1,46.5683149,11,2011,1,634171
2012,3349,3210,155890,12533,1,2.7,1,44.1834599,10,2011,0,0
2012,3349,3490,155842,13982,1,2.4,1,42.4867899,11,2011,1,634171
2012,3349,3490,155890,12533,1,2.7,1,48.0911543,10,2011,0,0
2012,3350,2170,155842,13982,1,2.4,1,55.7352404,11,2011,1,634171
2012,3350,2170,155842,13982,1,2.4,2,63.1077998,11,2011,1,634171
2012,3350,2170,155890,12533,1,2.7,1,65.6761509,10,2011,0,0
2012,3350,2170,155890,12533,1,2.7,2,62.2139625,10,2011,0,0
2012,3350,2200,155842,13982,1,2.4,1,69.2556638,11,2011,1,634171
2012,3350,2200,155890,12533,1,2.7,1,65.5467816,10,2011,0,0
2012,3350,2260,155842,13982,1,2.4,1,56.4049864,11,2011,1,634171
2012,3350,2260,155890,12533,1,2.7,1,55.9593317,10,2011,0,0
2012,3350,2290,155842,13982,1,2.4,1,44.3315654,11,2011,1,634171
2012,3350,2290,155842,13982,1,2.4,2,42.6398024,11,2011,1,634171
2012,3350,2290,155890,12533,1,2.7,1,42.5364557,10,2011,0,0
2012,3350,2290,155890,12533,1,2.7,2,46.9959768,10,2011,0,0
2012,3350,2440,155842,13982,1,2.4,1,60.5268092,11,2011,1,634171
2012,3350,2440,155890,12533,1,2.7,1,56.622981,10,2011,0,0
2012,3350,3120,155842,13982,1,2.4,1,67.5747559,11,2011,1,634171
2012,3350,3120,155890,12533,1,2.7,1,69.2516489,10,2011,0,0
2012,3350,3140,155842,13982,1,2.4,1,67.5747559,11,2011,1,634171
2012,3350,3140,155890,12533,1,2.7,1,68.4685932,10,2011,0,0
2012,3350,3210,155842,13982,1,2.4,1,56.8372581,11,2011,1,634171
2012,3350,3210,155890,12533,1,2.7,1,43.353415,10,2011,0,0
2012,3350,3490,155842,13982,1,2.4,1,20.7048769,11,2011,1,634171
2012,3350,3490,155890,12533,1,2.7,1,31.8038651,10,2011,0,0
2012,3355,2170,155842,13982,1,2.4,1,85.6712814,11,2011,1,634171
2012,3355,2170,155842,13982,1,2.4,2,62.3247442,11,2011,1,634171
2012,3355,2170,155890,12533,1,2.7,2,66.7940795,10,2011,0,0
2012,3355,2200,155842,13982,1,2.4,1,77.9583471,11,2011,1,634171
2012,3355,2200,155890,12533,1,2.7,1,69.9484583,10,2011,0,0
2012,3355,2260,155842,13982,1,2.4,1,51.8272486,11,2011,1,634171
2012,3355,2260,155890,12533,1,2.7,1,66.4592065,10,2011,0,0
2012,3355,2290,155842,13982,1,2.4,1,30.4211012,11,2011,1,634171
2012,3355,2290,155842,13982,1,2.4,2,34.0902804,11,2011,1,634171
2012,3355,2290,155890,12533,1,2.7,1,43.0338581,10,2011,0,0
2012,3355,2290,155890,12533,1,2.7,2,41.7977128,10,2011,0,0
2012,3355,2440,155842,13982,1,2.4,1,63.6080275,11,2011,1,634171
2012,3355,2440,155890,12533,1,2.7,1,53.1416103,10,2011,0,0
2012,3355,3120,155842,13982,1,2.4,1,56.4049864,11,2011,1,634171
2012,3355,3120,155890,12533,1,2.7,1,39.4287688,10,2011,0,0
2012,3355,3140,155842,13982,1,2.4,1,75.058097,11,2011,1,634171
2012,3355,3140,155890,12533,1,2.7,1,91.5910391,10,2011,0,0
2012,3355,3210,155842,13982,1,2.4,1,53.311426,11,2011,1,634171
2012,3355,3210,155890,12533,1,2.7,1,47.3983598,10,2011,0,0
2012,3355,3490,155842,13982,1,2.4,1,40.7237995,11,2011,1,634171
2012,3355,3490,155890,12533,1,2.7,1,34.1888687,10,2011,0,0
2012,3374,2170,155820,12533,1,2.8,1,68.9167759,10,2011,1,1061421
2012,3374,2170,155820,12533,1,2.8,2,71.5959086,10,2011,1,1061421
2012,3374,2170,155842,13982,1,2.4,1,63.5534545,11,2011,1,634171
2012,3374,2170,155842,13982,1,2.4,2,57.0772604,11,2011,1,634171
2012,3374,2200,155820,12533,1,2.8,1,85.670984,10,2011,1,1061421
2012,3374,2200,155842,13982,1,2.4,1,75.401892,11,2011,1,634171
2012,3374,2260,155820,12533,1,2.8,1,43.6716336,10,2011,1,1061421
2012,3374,2260,155842,13982,1,2.4,1,38.3108402,11,2011,1,634171
2012,3374,2290,155820,12533,1,2.8,1,39.6677301,10,2011,1,1061421
2012,3374,2290,155820,12533,1,2.8,2,46.1045187,10,2011,1,1061421
2012,3374,2290,155842,13982,1,2.4,1,42.6570517,11,2011,1,634171
2012,3374,2290,155842,13982,1,2.4,2,44.9520916,11,2011,1,634171
2012,3374,2440,155820,12533,1,2.8,1,61.7871927,10,2011,1,1061421
2012,3374,2440,155842,13982,1,2.4,1,53.8396094,11,2011,1,634171
2012,3374,3120,155820,12533,1,2.8,1,59.0866471,10,2011,1,1061421
2012,3374,3120,155842,13982,1,2.4,1,42.6670146,11,2011,1,634171
2012,3374,3140,155820,12533,1,2.8,1,88.1263228,10,2011,1,1061421
2012,3374,3140,155842,13982,1,2.4,1,93.1546225,11,2011,1,634171
2012,3374,3210,155820,12533,1,2.8,1,57.3563708,10,2011,1,1061421
2012,3374,3210,155842,13982,1,2.4,1,53.5172272,11,2011,1,634171
2012,3374,3490,155820,12533,1,2.8,1,40.9022398,10,2011,1,1061421
2012,3374,3490,155842,13982,1,2.4,1,46.2344828,11,2011,1,634171
2012,3381,2170,155820,12533,1,2.8,1,65.7894605,10,2011,1,1061421
2012,3381,2170,155820,12533,1,2.8,2,61.3201252,10,2011,1,1061421
2012,3381,2170,155842,13982,1,2.4,1,61.5440678,11,2011,1,634171
2012,3381,2170,155842,13982,1,2.4,2,50.4852287,11,2011,1,634171
2012,3381,2200,155820,12533,1,2.8,1,79.1359045,10,2011,1,1061421
2012,3381,2200,155842,13982,1,2.4,1,70.0079384,11,2011,1,634171
2012,3381,2260,155820,12533,1,2.8,1,58.3059707,10,2011,1,1061421
2012,3381,2260,155820,12533,1,2.8,2,55.0653457,10,2011,1,1061421
2012,3381,2260,155842,13982,1,2.4,1,46.6881673,11,2011,1,634171
2012,3381,2260,155842,13982,1,2.4,2,58.9758654,11,2011,1,634171
2012,3381,2290,155820,12533,1,2.8,1,45.5628036,10,2011,1,1061421
2012,3381,2290,155820,12533,1,2.8,2,38.1582737,10,2011,1,1061421
2012,3381,2290,155842,13982,1,2.4,1,47.7027492,11,2011,1,634171
2012,3381,2290,155842,13982,1,2.4,2,44.43744,11,2011,1,634171
2012,3381,2440,155820,12533,1,2.8,1,44.3624951,10,2011,1,1061421
2012,3381,2440,155842,13982,1,2.4,1,44.2646503,11,2011,1,634171
2012,3381,3120,155820,12533,1,2.8,1,86.4518091,10,2011,1,1061421
2012,3381,3120,155842,13982,1,2.4,1,59.6456114,11,2011,1,634171
2012,3381,3140,155820,12533,1,2.8,1,67.0181708,10,2011,1,1061421
2012,3381,3140,155842,13982,1,2.4,1,70.8152322,11,2011,1,634171
2012,3381,3210,155820,12533,1,2.8,1,51.8593679,10,2011,1,1061421
2012,3381,3210,155842,13982,1,2.4,1,59.9492574,11,2011,1,634171
2012,3381,3490,155820,12533,1,2.8,1,45.0706057,10,2011,1,1061421
2012,3381,3490,155842,13982,1,2.4,1,50.8305107,11,2011,1,634171
2012,3391,1140,111237,12534,0,2.2,1,59.1911834,70,2012,1,1021251
2012,3391,1140,111237,12534,0,2.2,2,63.728326,70,2012,1,1021251
2012,3391,1140,111242,12538,0,2.3,1,55.7631961,71,2012,0,0
2012,3391,1140,111242,12538,0,2.3,2,57.8794983,71,2012,0,0
2012,3391,1140,140092,12531,0,1.9,1,59.9980311,6,2013,0,0
2012,3391,1140,140092,12531,0,1.9,2,64.4352471,6,2013,0,0
2012,3391,1140,140167,3578,0,2.2,1,63.8284013,48,2013,0,0
2012,3391,1140,140167,3578,0,2.2,2,62.0144067,48,2013,0,0
2012,3391,1140,148493,7635,1,2.1,1,58.888727,3,2011,1,61161
2012,3391,1140,148493,7635,1,2.1,2,60.9051027,3,2011,1,61161
2012,3391,1140,150509,12531,1,2.2,1,64.4352471,6,2011,0,0
2012,3391,1140,150509,12531,1,2.2,2,66.0470093,6,2011,0,0
2012,3391,1140,150589,12532,0,2,1,70.281993,5,2012,0,0
2012,3391,1140,150589,12532,0,2,2,67.9633097,5,2012,0,0
2012,3391,1140,150759,14176,0,2.1,1,54.9561997,29,2012,0,0
2012,3391,1140,150759,14176,0,2.1,2,54.451511,29,2012,0,0
2012,3391,1140,150782,14276,0,2.1,1,56.5701924,16,2012,0,0
2012,3391,1140,150782,14276,0,2.1,2,68.567925,16,2012,0,0
2012,3391,1140,150787,14162,0,2.1,1,57.1748077,17,2012,0,0
2012,3391,1140,150787,14162,0,2.1,2,64.4352471,17,2012,0,0
2012,3391,1140,150844,14284,1,1.8,1,60.0981063,28,2011,1,312754
2012,3391,1140,150844,14284,1,1.8,2,68.9725385,28,2011,1,312754
2012,3391,1140,150853,4679,0,2.2,1,61.9143314,52,2012,1,366524
2012,3391,1140,150853,4679,0,2.2,2,63.1237107,52,2012,1,366524
2012,3391,1140,155842,13982,1,2.4,1,55.056275,11,2011,1,634171
2012,3391,1140,155842,13982,1,2.4,2,59.29111,11,2011,1,634171
2012,3391,1140,156245,12531,0,2.1,1,71.5935294,6,2012,0,0
2012,3391,1140,156245,12531,0,2.1,2,58.5864194,6,2012,0,0
2012,3391,1140,156247,12531,0,2,1,75.9306702,6,2012,1,1865062
2012,3391,1140,156247,12531,0,2,2,61.005178,6,2012,1,1865062
2012,3391,1230,111237,12534,0,2.2,1,64.5353224,70,2012,1,1021251
2012,3391,1230,111237,12534,0,2.2,2,58.78657,70,2012,1,1021251
2012,3391,1230,111242,12538,0,2.3,1,56.670119,71,2012,0,0
2012,3391,1230,111242,12538,0,2.3,2,69.8796101,71,2012,0,0
2012,3391,1230,140092,12531,0,1.9,1,62.8214031,6,2013,0,0
2012,3391,1230,140092,12531,0,1.9,2,62.619022,6,2013,0,0
2012,3391,1230,140167,3578,0,2.2,1,64.0306337,48,2013,0,0
2012,3391,1230,140167,3578,0,2.2,2,64.33309,48,2013,0,0
2012,3391,1230,148493,7635,1,2.1,1,63.0236355,3,2011,1,61161
2012,3391,1230,148493,7635,1,2.1,2,57.0725019,3,2011,1,61161
2012,3391,1230,150509,12531,1,2.2,1,61.6097933,6,2011,0,0
2012,3391,1230,150509,12531,1,2.2,2,53.8468957,6,2011,0,0
2012,3391,1230,150589,12532,0,2,1,60.400414,5,2012,0,0
2012,3391,1230,150589,12532,0,2,2,67.458621,5,2012,0,0
