YEAR,EXPERIMENT,LOCATION,VARIETY,FAMILY,CHECK,RM,REPNO,YIELD,CLASS_OF,GRAD,BAGSOLD
2012,3294,3490,136868,14049,1,4.1,2,46.7763465,2011,1,334643
2012,3294,3490,155918,13984,1,3.6,1,46.7763465,2011,1,408657
2012,3294,3490,155918,13984,1,3.6,2,46.5683149,2011,1,408657
2012,3294,4360,136868,14049,1,4.1,1,70.2060072,2011,1,334643
2012,3294,4360,136868,14049,1,4.1,2,65.0160704,2011,1,334643
2012,3294,4360,155918,13984,1,3.6,1,71.4641602,2011,1,408657
2012,3294,4360,155918,13984,1,3.6,2,65.8713943,2011,1,408657
2012,3296,3210,136868,14049,1,4.1,1,55.3853487,2011,1,334643
2012,3296,3210,136868,14049,1,4.1,2,57.8731042,2011,1,334643
2012,3296,3210,155918,13984,1,3.6,1,65.135328,2011,1,408657
2012,3296,3210,155918,13984,1,3.6,2,55.6962809,2011,1,408657
2012,3296,3240,136868,14049,1,4.1,1,41.9013569,2011,1,334643
2012,3296,3240,136868,14049,1,4.1,2,39.7245336,2011,1,334643
2012,3296,3240,155918,13984,1,3.6,1,48.3313053,2011,1,408657
2012,3296,3240,155918,13984,1,3.6,2,44.2863605,2011,1,408657
2012,3296,3320,136868,14049,1,4.1,1,47.8144231,2011,1,334643
2012,3296,3320,136868,14049,1,4.1,2,57.667303,2011,1,334643
2012,3296,3320,155918,13984,1,3.6,1,49.3693819,2011,1,408657
2012,3296,3320,155918,13984,1,3.6,2,53.5172272,2011,1,408657
2012,3296,3340,136868,14049,1,4.1,1,56.853169,2011,1,334643
2012,3296,3340,136868,14049,1,4.1,2,62.9970181,2011,1,334643
2012,3296,3340,155918,13984,1,3.6,1,71.2610356,2011,1,408657
2012,3296,3340,155918,13984,1,3.6,2,70.5911409,2011,1,408657
2012,3296,3490,136868,14049,1,4.1,1,39.516502,2011,1,334643
2012,3296,3490,136868,14049,1,4.1,2,37.7535116,2011,1,334643
2012,3296,3490,155918,13984,1,3.6,1,43.0423341,2011,1,408657
2012,3296,3490,155918,13984,1,3.6,2,32.8786706,2011,1,408657
2012,3296,4360,136868,14049,1,4.1,1,58.1864157,2011,1,334643
2012,3296,4360,136868,14049,1,4.1,2,63.4752382,2011,1,334643
2012,3296,4360,155918,13984,1,3.6,1,63.4752382,2011,1,408657
2012,3296,4360,155918,13984,1,3.6,2,56.6292264,2011,1,408657
2012,3297,3214,155918,13984,1,3.6,1,63.7861704,2011,1,408657
2012,3297,3214,155918,13984,1,3.6,2,60.3632389,2011,1,408657
2012,3297,3240,155918,13984,1,3.6,1,45.1162567,2011,1,408657
2012,3297,3240,155918,13984,1,3.6,2,43.353415,2011,1,408657
2012,3297,3320,155918,13984,1,3.6,1,54.7633355,2011,1,408657
2012,3297,3320,155918,13984,1,3.6,2,59.4302934,2011,1,408657
2012,3297,3340,155918,13984,1,3.6,1,68.8034662,2011,1,408657
2012,3297,3340,155918,13984,1,3.6,2,69.1383393,2011,1,408657
2012,3297,3490,155918,13984,1,3.6,1,35.5744578,2011,1,408657
2012,3297,3490,155918,13984,1,3.6,2,50.4074584,2011,1,408657
2012,3297,4360,155918,13984,1,3.6,1,50.1994268,2011,1,408657
2012,3297,4360,155918,13984,1,3.6,2,69.2830246,2011,1,408657
2012,3305,2260,155843,13991,1,3,1,44.5654709,2011,1,871341
2012,3305,2260,155843,13991,1,3,2,50.70932,2011,1,871341
2012,3305,3120,155843,13991,1,3,1,21.5563346,2011,1,871341
2012,3305,3120,155843,13991,1,3,2,63.3318911,2011,1,871341
2012,3305,3210,155843,13991,1,3,1,57.667303,2011,1,871341
2012,3305,3210,155843,13991,1,3,2,57.667303,2011,1,871341
2012,3305,3214,155843,13991,1,3,1,59.7412257,2011,1,871341
2012,3305,3214,155843,13991,1,3,2,57.1481904,2011,1,871341
2012,3305,3260,155843,13991,1,3,1,40.2094452,2011,1,871341
2012,3305,3260,155843,13991,1,3,2,22.450172,2011,1,871341
2012,3305,3310,155843,13991,1,3,1,51.379066,2011,1,871341
2012,3305,3310,155843,13991,1,3,2,59.1974288,2011,1,871341
2012,3305,3320,155843,13991,1,3,1,53.0004937,2011,1,871341
2012,3305,3320,155843,13991,1,3,2,50.9241919,2011,1,871341
2012,3305,3330,155843,13991,1,3,1,63.1641572,2011,1,871341
2012,3305,3330,155843,13991,1,3,2,59.7412257,2011,1,871341
2012,3305,3340,155843,13991,1,3,1,56.0701134,2011,1,871341
2012,3305,3340,155843,13991,1,3,2,59.9804844,2011,1,871341
2012,3305,3490,155843,13991,1,3,1,26.7528143,2011,1,871341
2012,3306,2440,111336,12541,0,3.5,1,53.1036917,2012,1,820364
2012,3306,2440,111336,12541,0,3.5,2,50.8450833,2012,1,820364
2012,3306,2440,155918,13984,1,3.6,1,69.0213121,2011,1,408657
2012,3306,2440,155918,13984,1,3.6,2,47.8593306,2011,1,408657
2012,3306,3120,111336,12541,0,3.5,1,66.4592065,2012,1,820364
2012,3306,3120,111336,12541,0,3.5,2,49.8154827,2012,1,820364
2012,3306,3120,155918,13984,1,3.6,1,80.4212696,2011,1,408657
2012,3306,3120,155918,13984,1,3.6,2,71.1501052,2011,1,408657
2012,3306,3210,111336,12541,0,3.5,1,67.1039709,2012,1,820364
2012,3306,3210,111336,12541,0,3.5,2,66.7930386,2012,1,820364
2012,3306,3210,155918,13984,1,3.6,1,65.135328,2011,1,408657
2012,3306,3210,155918,13984,1,3.6,2,57.3563708,2011,1,408657
2012,3306,3214,111336,12541,0,3.5,1,59.3250136,2012,1,820364
2012,3306,3214,111336,12541,0,3.5,2,54.2443715,2012,1,820364
2012,3306,3214,155918,13984,1,3.6,1,63.1641572,2011,1,408657
2012,3306,3214,155918,13984,1,3.6,2,59.4302934,2011,1,408657
2012,3306,3260,111336,12541,0,3.5,1,40.8791912,2012,1,820364
2012,3306,3260,111336,12541,0,3.5,2,40.4335365,2012,1,820364
2012,3306,3260,155918,13984,1,3.6,1,44.6787805,2011,1,408657
2012,3306,3260,155918,13984,1,3.6,2,41.2165921,2011,1,408657
2012,3306,3310,111336,12541,0,3.5,1,63.6667641,2012,1,820364
2012,3306,3310,111336,12541,0,3.5,2,62.5488355,2012,1,820364
2012,3306,3310,155918,13984,1,3.6,1,58.0818794,2011,1,408657
2012,3306,3310,155918,13984,1,3.6,2,60.3153574,2011,1,408657
2012,3306,3320,111336,12541,0,3.5,1,55.3853487,2012,1,820364
2012,3306,3320,111336,12541,0,3.5,2,52.7923134,2012,1,820364
2012,3306,3320,155918,13984,1,3.6,1,59.0140814,2011,1,408657
2012,3306,3320,155918,13984,1,3.6,2,52.895214,2011,1,408657
2012,3306,3330,111336,12541,0,3.5,1,63.2670578,2012,1,820364
2012,3306,3330,111336,12541,0,3.5,2,67.0010703,2012,1,820364
2012,3306,3330,155918,13984,1,3.6,2,60.4661395,2011,1,408657
2012,3306,3340,111336,12541,0,3.5,1,67.3530438,2012,1,820364
2012,3306,3340,111336,12541,0,3.5,2,70.7020713,2012,1,820364
2012,3306,3340,155918,13984,1,3.6,1,68.2445019,2011,1,408657
2012,3306,3340,155918,13984,1,3.6,2,64.8954745,2011,1,408657
2012,3306,3490,111336,12541,0,3.5,1,27.0775757,2012,1,820364
2012,3306,3490,111336,12541,0,3.5,2,32.3663982,2012,1,820364
2012,3306,3490,155918,13984,1,3.6,1,37.7512811,2011,1,408657
2012,3306,3490,155918,13984,1,3.6,2,34.2391294,2011,1,408657
2012,3306,4310,111336,12541,0,3.5,1,58.8628532,2012,1,820364
2012,3306,4310,111336,12541,0,3.5,2,62.0016185,2012,1,820364
2012,3306,4310,155918,13984,1,3.6,2,53.4903124,2011,1,408657
2012,3306,4360,111336,12541,0,3.5,1,64.3775514,2012,1,820364
2012,3306,4360,111336,12541,0,3.5,2,74.5025528,2012,1,820364
2012,3306,4360,155918,13984,1,3.6,1,71.982678,2011,1,408657
2012,3306,4360,155918,13984,1,3.6,2,75.431186,2011,1,408657
2012,3307,3210,111336,12541,0,3.5,1,61.6071167,2012,1,820364
2012,3307,3210,111336,12541,0,3.5,2,54.9691366,2012,1,820364
2012,3307,3210,155918,13984,1,3.6,1,58.2893163,2011,1,408657
2012,3307,3210,155918,13984,1,3.6,2,64.0971027,2011,1,408657
2012,3307,3240,111336,12541,0,3.5,1,52.6871823,2012,1,820364
2012,3307,3240,111336,12541,0,3.5,2,48.8502692,2012,1,820364
2012,3307,3240,155918,13984,1,3.6,1,45.3244371,2011,1,408657
2012,3307,3240,155918,13984,1,3.6,2,43.7694784,2011,1,408657
2012,3307,3260,111336,12541,0,3.5,1,43.5608519,2012,1,820364
2012,3307,3260,111336,12541,0,3.5,2,35.0727431,2012,1,820364
2012,3307,3260,155918,13984,1,3.6,1,36.5231655,2011,1,408657
2012,3307,3260,155918,13984,1,3.6,2,41.2165921,2011,1,408657
2012,3307,3310,111336,12541,0,3.5,1,62.5488355,2012,1,820364
2012,3307,3310,111336,12541,0,3.5,2,65.9002422,2012,1,820364
2012,3307,3310,155918,13984,1,3.6,1,60.3153574,2011,1,408657
2012,3307,3310,155918,13984,1,3.6,2,58.0818794,2011,1,408657
2012,3307,3320,111336,12541,0,3.5,1,50.6132596,2012,1,820364
2012,3307,3320,111336,12541,0,3.5,2,59.6383251,2012,1,820364
2012,3307,3320,155918,13984,1,3.6,1,57.7702036,2011,1,408657
2012,3307,3320,155918,13984,1,3.6,2,52.0651691,2011,1,408657
2012,3307,3330,111336,12541,0,3.5,1,65.7571925,2012,1,820364
2012,3307,3330,111336,12541,0,3.5,2,65.2380799,2012,1,820364
2012,3307,3330,155918,13984,1,3.6,1,62.5422927,2011,1,408657
2012,3307,3330,155918,13984,1,3.6,2,53.311426,2011,1,408657
2012,3307,3340,111336,12541,0,3.5,1,90.1382375,2012,1,820364
2012,3307,3340,111336,12541,0,3.5,2,86.2277178,2012,1,820364
2012,3307,3340,155918,13984,1,3.6,1,82.878839,2011,1,408657
2012,3307,3340,155918,13984,1,3.6,2,71.8199999,2011,1,408657
2012,3307,3490,111336,12541,0,3.5,1,44.8053245,2012,1,820364
2012,3307,3490,111336,12541,0,3.5,2,46.7763465,2012,1,820364
2012,3307,3490,155918,13984,1,3.6,1,44.8053245,2011,1,408657
2012,3307,3490,155918,13984,1,3.6,2,43.2505144,2011,1,408657
2012,3307,4310,111336,12541,0,3.5,1,53.4639925,2012,1,820364
2012,3307,4310,111336,12541,0,3.5,2,55.2504775,2012,1,820364
2012,3307,4310,155918,13984,1,3.6,1,59.0674648,2011,1,408657
2012,3307,4310,155918,13984,1,3.6,2,53.3899398,2011,1,408657
2012,3307,4360,111336,12541,0,3.5,1,70.9059394,2012,1,820364
2012,3307,4360,111336,12541,0,3.5,2,69.4330632,2012,1,820364
2012,3307,4360,155918,13984,1,3.6,1,72.6051374,2011,1,408657
2012,3307,4360,155918,13984,1,3.6,2,68.4590764,2011,1,408657
2012,3307,4370,111336,12541,0,3.5,1,49.327151,2012,1,820364
2012,3307,4370,111336,12541,0,3.5,2,51.1490267,2012,1,820364
2012,3307,4370,155918,13984,1,3.6,1,55.1172421,2011,1,408657
2012,3307,4370,155918,13984,1,3.6,2,57.9633653,2011,1,408657
2012,3307,5240,111336,12541,0,3.5,1,57.4552564,2012,1,820364
2012,3307,5240,111336,12541,0,3.5,2,54.0183471,2012,1,820364
2012,3307,5240,155918,13984,1,3.6,1,62.4782029,2011,1,408657
2012,3307,5240,155918,13984,1,3.6,2,49.955707,2011,1,408657
2012,3309,3120,111336,12541,0,3.5,1,78.7443767,2012,1,820364
2012,3309,3120,111336,12541,0,3.5,2,90.4731105,2012,1,820364
2012,3309,3120,137128,14044,0,3.6,1,64.4474405,2012,0,0
2012,3309,3120,137128,14044,0,3.6,2,52.8320163,2012,0,0
2012,3309,3120,151996,14233,0,3.2,1,68.1337202,2012,0,0
2012,3309,3120,151996,14233,0,3.2,2,77.069863,2012,0,0
2012,3309,3120,152034,14485,0,3.4,1,79.638214,2012,0,0
2012,3309,3120,152034,14485,0,3.4,2,26.02567,2012,0,0
2012,3309,3120,152053,14333,0,3,1,63.1077998,2013,1,940184
2012,3309,3120,152053,14333,0,3,2,69.4732123,2013,1,940184
2012,3309,3120,155918,13984,1,3.6,1,74.1666389,2011,1,408657
2012,3309,3120,155918,13984,1,3.6,2,63.7775458,2011,1,408657
2012,3309,3120,156367,14238,0,3.4,1,78.968468,2012,0,0
2012,3309,3120,156367,14238,0,3.4,2,53.7258537,2012,0,0
2012,3309,3120,156368,14238,0,3.4,1,72.8246189,2012,1,1176551
2012,3309,3120,156368,14238,0,3.4,2,37.9759672,2012,1,1176551
2012,3309,3120,156724,14233,0,3.2,1,69.4732123,2012,0,0
2012,3309,3120,156724,14233,0,3.2,2,62.2139625,2012,0,0
2012,3309,3130,111336,12541,0,3.5,1,66.7940795,2012,1,820364
2012,3309,3130,111336,12541,0,3.5,2,56.4049864,2012,1,820364
2012,3309,3130,137128,14044,0,3.6,1,54.8414031,2012,0,0
2012,3309,3130,137128,14044,0,3.6,2,64.1124188,2012,0,0
2012,3309,3130,151996,14233,0,3.2,1,53.6125441,2012,0,0
2012,3309,3130,151996,14233,0,3.2,2,62.5488355,2012,0,0
2012,3309,3130,152034,14485,0,3.4,1,58.4167524,2012,0,0
2012,3309,3130,152034,14485,0,3.4,2,64.5606014,2012,0,0
2012,3309,3130,152053,14333,0,3,1,49.369828,2013,1,940184
2012,3309,3130,152053,14333,0,3,2,62.7729268,2013,1,940184
2012,3309,3130,155918,13984,1,3.6,1,61.9898712,2011,1,408657
2012,3309,3130,155918,13984,1,3.6,2,64.6713831,2011,1,408657
2012,3309,3130,156367,14238,0,3.4,1,67.6879168,2012,0,0
2012,3309,3130,156367,14238,0,3.4,2,66.1243335,2012,0,0
2012,3309,3130,156368,14238,0,3.4,1,58.5276828,2012,1,1176551
2012,3309,3130,156368,14238,0,3.4,2,70.4803592,2012,1,1176551
2012,3309,3130,156724,14233,0,3.2,1,59.6456114,2012,0,0
2012,3309,3130,156724,14233,0,3.2,2,57.5229151,2012,0,0
2012,3309,3140,111336,12541,0,3.5,1,69.0275576,2012,1,820364
2012,3309,3140,111336,12541,0,3.5,2,68.1337202,2012,1,820364
2012,3309,3140,137128,14044,0,3.6,1,66.6807699,2012,0,0
2012,3309,3140,137128,14044,0,3.6,2,65.3412779,2012,0,0
2012,3309,3140,151996,14233,0,3.2,1,75.1714066,2012,0,0
2012,3309,3140,151996,14233,0,3.2,2,72.8246189,2012,0,0
2012,3309,3140,152034,14485,0,3.4,1,61.8790895,2012,0,0
2012,3309,3140,152034,14485,0,3.4,2,74.723224,2012,0,0
2012,3309,3140,152053,14333,0,3,1,72.9379286,2013,1,940184
2012,3309,3140,152053,14333,0,3,2,70.0321766,2013,1,940184
2012,3309,3140,155918,13984,1,3.6,1,72.8246189,2011,1,408657
2012,3309,3140,155918,13984,1,3.6,2,75.39297,2011,1,408657
2012,3309,3140,156367,14238,0,3.4,1,76.9590813,2012,0,0
2012,3309,3140,156367,14238,0,3.4,2,68.1337202,2012,0,0
2012,3309,3140,156368,14238,0,3.4,1,63.5534545,2012,1,1176551
2012,3309,3140,156368,14238,0,3.4,2,63.8883275,2012,1,1176551
2012,3309,3140,156724,14233,0,3.2,1,68.1337202,2012,0,0
2012,3309,3140,156724,14233,0,3.2,2,69.2516489,2012,0,0
2012,3309,3202,111336,12541,0,3.5,1,65.3400883,2012,1,820364
2012,3309,3202,111336,12541,0,3.5,2,66.4675337,2012,1,820364
2012,3309,3202,137128,14044,0,3.6,1,64.1397797,2012,0,0
2012,3309,3202,137128,14044,0,3.6,2,59.0157171,2012,0,0
2012,3309,3202,151996,14233,0,3.2,1,58.0945189,2012,0,0
2012,3309,3202,151996,14233,0,3.2,2,51.697582,2012,0,0
2012,3309,3202,152034,14485,0,3.4,1,60.1387015,2012,0,0
2012,3309,3202,152034,14485,0,3.4,2,51.697582,2012,0,0
2012,3309,3202,152053,14333,0,3,1,48.4770315,2013,1,940184
2012,3309,3202,152053,14333,0,3,2,51.8143117,2013,1,940184
2012,3309,3202,155918,13984,1,3.6,1,58.8155665,2011,1,408657
2012,3309,3202,155918,13984,1,3.6,2,60.984806,2011,1,408657
2012,3309,3202,156367,14238,0,3.4,1,55.9169521,2012,0,0
2012,3309,3202,156367,14238,0,3.4,2,60.0027895,2012,0,0
2012,3309,3202,156368,14238,0,3.4,1,66.3173464,2012,1,1176551
2012,3309,3202,156368,14238,0,3.4,2,65.4139923,2012,1,1176551
2012,3309,3202,156724,14233,0,3.2,1,52.634245,2012,0,0
2012,3309,3202,156724,14233,0,3.2,2,61.1922429,2012,0,0
2012,3309,3203,111336,12541,0,3.5,1,23.195309,2012,1,820364
2012,3309,3203,111336,12541,0,3.5,2,26.1580132,2012,1,820364
2012,3309,3203,137128,14044,0,3.6,1,37.9771568,2012,0,0
2012,3309,3203,137128,14044,0,3.6,2,35.1348998,2012,0,0
2012,3309,3203,151996,14233,0,3.2,1,35.8605571,2012,0,0
2012,3309,3203,151996,14233,0,3.2,2,42.2726615,2012,0,0
2012,3309,3203,152034,14485,0,3.4,1,36.2903009,2012,0,0
2012,3309,3203,152034,14485,0,3.4,2,35.0204006,2012,0,0
2012,3309,3203,152053,14333,0,3,1,35.6437521,2013,1,940184
2012,3309,3203,152053,14333,0,3,2,29.2347705,2013,1,940184
2012,3309,3203,155918,13984,1,3.6,1,43.3654598,2011,1,408657
2012,3309,3203,155918,13984,1,3.6,2,35.333266,2011,1,408657
2012,3309,3203,156367,14238,0,3.4,1,30.1983482,2012,0,0
2012,3309,3203,156367,14238,0,3.4,2,36.8400458,2012,0,0
2012,3309,3203,156368,14238,0,3.4,1,40.7655842,2012,1,1176551
2012,3309,3203,156368,14238,0,3.4,2,38.9352326,2012,1,1176551
2012,3309,3203,156724,14233,0,3.2,1,22.0055582,2012,0,0
2012,3309,3203,156724,14233,0,3.2,2,34.9986904,2012,0,0
2012,3309,3210,111336,12541,0,3.5,1,63.1641572,2012,1,820364
2012,3309,3210,111336,12541,0,3.5,2,66.2763052,2012,1,820364
2012,3309,3210,137128,14044,0,3.6,1,65.9629937,2012,0,0
2012,3309,3210,137128,14044,0,3.6,2,65.135328,2012,0,0
2012,3309,3210,151996,14233,0,3.2,1,64.6162153,2012,0,0
2012,3309,3210,151996,14233,0,3.2,2,59.3250136,2012,0,0
2012,3309,3210,152034,14485,0,3.4,1,65.9629937,2012,0,0
2012,3309,3210,152034,14485,0,3.4,2,61.2960357,2012,0,0
2012,3309,3210,152053,14333,0,3,1,68.244948,2013,1,940184
2012,3309,3210,152053,14333,0,3,2,76.2319369,2013,1,940184
2012,3309,3210,155918,13984,1,3.6,1,68.4531284,2011,1,408657
2012,3309,3210,155918,13984,1,3.6,2,65.135328,2011,1,408657
2012,3309,3210,156367,14238,0,3.4,1,63.9942021,2012,0,0
2012,3309,3210,156367,14238,0,3.4,2,63.7861704,2012,0,0
2012,3309,3210,156368,14238,0,3.4,1,65.4462603,2012,1,1176551
2012,3309,3210,156368,14238,0,3.4,2,69.0749929,2012,1,1176551
2012,3309,3210,156724,14233,0,3.2,1,67.9340158,2012,0,0
2012,3309,3210,156724,14233,0,3.2,2,66.5872374,2012,0,0
2012,3309,3240,111336,12541,0,3.5,1,40.4174769,2012,1,820364
2012,3309,3240,111336,12541,0,3.5,2,45.9898708,2012,1,820364
2012,3309,3240,137128,14044,0,3.6,1,41.9449261,2012,0,0
2012,3309,3240,137128,14044,0,3.6,2,45.6033988,2012,0,0
2012,3309,3240,151996,14233,0,3.2,1,29.8579733,2012,0,0
2012,3309,3240,151996,14233,0,3.2,2,39.3975417,2012,0,0
2012,3309,3240,152034,14485,0,3.4,1,32.8648415,2012,0,0
2012,3309,3240,152034,14485,0,3.4,2,53.6201278,2012,0,0
2012,3309,3240,152053,14333,0,3,1,57.13451,2013,1,940184
2012,3309,3240,152053,14333,0,3,2,39.5805918,2013,1,940184
2012,3309,3240,155918,13984,1,3.6,1,43.2917044,2011,1,408657
2012,3309,3240,155918,13984,1,3.6,2,43.1888038,2011,1,408657
2012,3309,3240,156367,14238,0,3.4,1,46.0926227,2012,0,0
2012,3309,3240,156367,14238,0,3.4,2,53.6932883,2012,0,0
2012,3309,3240,156368,14238,0,3.4,1,41.5767442,2012,1,1176551
2012,3309,3240,156368,14238,0,3.4,2,50.5743001,2012,1,1176551
2012,3309,3240,156724,14233,0,3.2,1,43.2917044,2012,0,0
2012,3309,3240,156724,14233,0,3.2,2,44.3595211,2012,0,0
2012,3309,3250,111336,12541,0,3.5,1,67.2549016,2012,1,820364
2012,3309,3250,111336,12541,0,3.5,2,70.6185017,2012,1,820364
2012,3309,3250,137128,14044,0,3.6,1,57.2534702,2012,0,0
2012,3309,3250,137128,14044,0,3.6,2,55.53851,2012,0,0
2012,3309,3250,151996,14233,0,3.2,1,69.6443663,2012,0,0
2012,3309,3250,151996,14233,0,3.2,2,62.8212544,2012,0,0
2012,3309,3250,152034,14485,0,3.4,1,56.4943553,2012,0,0
2012,3309,3250,152034,14485,0,3.4,2,51.2831543,2012,0,0
2012,3309,3250,152053,14333,0,3,1,73.0033567,2013,1,940184
2012,3309,3250,152053,14333,0,3,2,64.5613449,2013,1,940184
2012,3309,3250,155918,13984,1,3.6,1,63.2099569,2011,1,408657
2012,3309,3250,155918,13984,1,3.6,2,74.5742263,2011,1,408657
2012,3309,3250,156367,14238,0,3.4,1,73.1679679,2012,0,0
2012,3309,3250,156367,14238,0,3.4,2,66.1139245,2012,0,0
2012,3309,3250,156368,14238,0,3.4,1,75.2418905,2012,1,1176551
2012,3309,3250,156368,14238,0,3.4,2,68.7503803,2012,1,1176551
2012,3309,3250,156724,14233,0,3.2,1,66.262476,2012,0,0
2012,3309,3250,156724,14233,0,3.2,2,59.7114856,2012,0,0
2012,3309,3260,111336,12541,0,3.5,1,53.5017624,2012,1,820364
2012,3309,3260,111336,12541,0,3.5,2,45.1244352,2012,1,820364
2012,3309,3260,137128,14044,0,3.6,1,61.5440678,2012,0,0
2012,3309,3260,137128,14044,0,3.6,2,46.129203,2012,0,0
2012,3309,3260,151996,14233,0,3.2,1,53.3909807,2012,0,0
2012,3309,3260,151996,14233,0,3.2,2,45.1244352,2012,0,0
2012,3309,3260,152034,14485,0,3.4,1,52.3838337,2012,0,0
2012,3309,3260,152034,14485,0,3.4,2,39.0938958,2012,0,0
2012,3309,3260,152053,14333,0,3,1,58.0818794,2013,1,940184
2012,3309,3260,152053,14333,0,3,2,29.4878584,2013,1,940184
2012,3309,3260,155918,13984,1,3.6,1,59.0866471,2011,1,408657
2012,3309,3260,155918,13984,1,3.6,2,38.3108402,2011,1,408657
2012,3309,3260,156367,14238,0,3.4,1,49.8154827,2012,0,0
2012,3309,3260,156367,14238,0,3.4,2,56.183423,2012,0,0
2012,3309,3260,156368,14238,0,3.4,1,57.2988238,2012,1,1176551
2012,3309,3260,156368,14238,0,3.4,2,53.6125441,2012,1,1176551
2012,3309,3260,156724,14233,0,3.2,1,55.7352404,2012,0,0
2012,3309,3260,156724,14233,0,3.2,2,35.1835248,2012,0,0
2012,3309,3270,111336,12541,0,3.5,1,69.2830246,2012,1,820364
2012,3309,3270,111336,12541,0,3.5,2,69.9050378,2012,1,820364
2012,3309,3270,137128,14044,0,3.6,1,66.2763052,2012,0,0
2012,3309,3270,137128,14044,0,3.6,2,61.8151484,2012,0,0
2012,3309,3270,151996,14233,0,3.2,1,73.9499826,2012,0,0
2012,3309,3270,151996,14233,0,3.2,2,64.3052831,2012,0,0
2012,3309,3270,152034,14485,0,3.4,1,66.690138,2012,0,0
2012,3309,3270,152034,14485,0,3.4,2,76.1290364,2012,0,0
2012,3309,3270,152053,14333,0,3,1,77.4758147,2013,1,940184
2012,3309,3270,152053,14333,0,3,2,69.9050378,2013,1,940184
2012,3309,3270,155918,13984,1,3.6,1,63.889071,2011,1,408657
2012,3309,3270,155918,13984,1,3.6,2,64.824247,2011,1,408657
2012,3309,3270,156367,14238,0,3.4,1,66.4821063,2012,0,0
2012,3309,3270,156367,14238,0,3.4,2,70.2159701,2012,0,0
2012,3309,3270,156368,14238,0,3.4,1,69.2830246,2012,1,1176551
2012,3309,3270,156368,14238,0,3.4,2,67.8311152,2012,1,1176551
2012,3309,3270,156724,14233,0,3.2,1,69.6970062,2012,0,0
2012,3309,3270,156724,14233,0,3.2,2,71.2540467,2012,0,0
2012,3309,3310,111336,12541,0,3.5,1,74.7203987,2012,1,820364
2012,3309,3310,111336,12541,0,3.5,2,67.1258298,2012,1,820364
2012,3309,3310,137128,14044,0,3.6,1,65.7726573,2012,0,0
2012,3309,3310,137128,14044,0,3.6,2,52.8626486,2012,0,0
2012,3309,3310,151996,14233,0,3.2,1,63.6676563,2012,0,0
2012,3309,3310,151996,14233,0,3.2,2,60.7229449,2012,0,0
2012,3309,3310,152034,14485,0,3.4,1,66.0826974,2012,0,0
2012,3309,3310,152034,14485,0,3.4,2,64.691309,2012,0,0
2012,3309,3310,152053,14333,0,3,1,47.5278777,2013,1,940184
2012,3309,3310,152053,14333,0,3,2,59.5999604,2013,1,940184
2012,3309,3310,155918,13984,1,3.6,1,65.5634361,2011,1,408657
2012,3309,3310,155918,13984,1,3.6,2,60.1455417,2011,1,408657
2012,3309,3310,156367,14238,0,3.4,1,71.3294377,2012,0,0
2012,3309,3310,156367,14238,0,3.4,2,62.8686898,2012,0,0
2012,3309,3310,156368,14238,0,3.4,1,74.243963,2012,1,1176551
2012,3309,3310,156368,14238,0,3.4,2,75.0067954,2012,1,1176551
2012,3309,3310,156724,14233,0,3.2,1,61.7491254,2012,0,0
2012,3309,3310,156724,14233,0,3.2,2,61.3675605,2012,0,0
2012,3309,3320,111336,12541,0,3.5,1,58.1154856,2012,1,820364
2012,3309,3320,111336,12541,0,3.5,2,54.7657147,2012,1,820364
2012,3309,3320,137128,14044,0,3.6,1,52.6735019,2012,0,0
2012,3309,3320,137128,14044,0,3.6,2,47.2976897,2012,0,0
2012,3309,3320,151996,14233,0,3.2,1,51.7542368,2012,0,0
2012,3309,3320,151996,14233,0,3.2,2,56.1649842,2012,0,0
2012,3309,3320,152034,14485,0,3.4,1,58.6894687,2012,0,0
2012,3309,3320,152034,14485,0,3.4,2,56.5263259,2012,0,0
2012,3309,3320,152053,14333,0,3,1,53.5216882,2013,1,940184
2012,3309,3320,152053,14333,0,3,2,40.7603797,2013,1,940184
2012,3309,3320,155918,13984,1,3.6,1,59.6383251,2011,1,408657
2012,3309,3320,155918,13984,1,3.6,2,58.5865681,2011,1,408657
2012,3309,3320,156367,14238,0,3.4,1,47.3479504,2012,0,0
2012,3309,3320,156367,14238,0,3.4,2,47.2793996,2012,0,0
2012,3309,3320,156368,14238,0,3.4,1,51.4775056,2012,1,1176551
2012,3309,3320,156368,14238,0,3.4,2,57.9806145,2012,1,1176551
2012,3309,3320,156724,14233,0,3.2,1,54.5416233,2012,0,0
2012,3309,3320,156724,14233,0,3.2,2,59.5673951,2012,0,0
2012,3309,3330,111336,12541,0,3.5,1,56.0072132,2012,1,820364
2012,3309,3330,111336,12541,0,3.5,2,73.9499826,2012,1,820364
2012,3309,3330,137128,14044,0,3.6,1,52.895214,2012,0,0
2012,3309,3330,137128,14044,0,3.6,2,66.1710254,2012,0,0
2012,3309,3330,151996,14233,0,3.2,1,62.4371616,2012,0,0
2012,3309,3330,151996,14233,0,3.2,2,53.4143266,2012,0,0
2012,3309,3330,152034,14485,0,3.4,1,54.2443715,2012,0,0
2012,3309,3330,152034,14485,0,3.4,2,60.1550585,2012,0,0
2012,3309,3330,152053,14333,0,3,1,65.2380799,2013,1,940184
2012,3309,3330,152053,14333,0,3,2,64.7191159,2013,1,940184
